!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='6.5' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R05576	12.5	15.3	6.5	0.1	298.15	
R05577	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05578	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05579	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05580	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05581	24.7	19.1	6.5	0.1	298.15	
R05582	-56.1	6.0	6.5	0.1	298.15	
R05583	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05584	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05585	15.1	4.9	6.5	0.1	298.15	
R05586	-32.7	2.7	6.5	0.1	298.15	
R05587	-26.9	5.6	6.5	0.1	298.15	
R05588	-3.1	15.4	6.5	0.1	298.15	
R05590	-9.4	4.4	6.5	0.1	298.15	
R05591	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05592	41.7	10.7	6.5	0.1	298.15	
R05593	52.7	10.2	6.5	0.1	298.15	
R05594	74.1	9.9	6.5	0.1	298.15	
R05595	5.7	15.7	6.5	0.1	298.15	
R05596	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05597	0.1	5.8	6.5	0.1	298.15	
R05598	-40.6	4.1	6.5	0.1	298.15	
R05599	3.2	3.7	6.5	0.1	298.15	
R05600	86.9	6.6	6.5	0.1	298.15	
R05601	-0.7	2.9	6.5	0.1	298.15	
R05602	102.3	19.5	6.5	0.1	298.15	
R05603	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05604	15.4	7.2	6.5	0.1	298.15	
R05605	15.5	4.1	6.5	0.1	298.15	
R05606	-37.4	7.3	6.5	0.1	298.15	
R05607	18.8	3.4	6.5	0.1	298.15	
R05608	-41.9	2.4	6.5	0.1	298.15	
R05609	40.5	21.6	6.5	0.1	298.15	
R05610	-15.5	19.7	6.5	0.1	298.15	
R05611	71.2	7.0	6.5	0.1	298.15	
R05612	-71.2	7.0	6.5	0.1	298.15	
R05613	-71.2	7.0	6.5	0.1	298.15	
R05614	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05615	-74.2	5.4	6.5	0.1	298.15	
R05616	-74.2	5.4	6.5	0.1	298.15	
R05617	-2625.8	29.4	6.5	0.1	298.15	
R05618	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05619	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05620	-8.5	15.3	6.5	0.1	298.15	
R05621	-344.3	15.9	6.5	0.1	298.15	
R05622	-345.3	15.9	6.5	0.1	298.15	
R05623	-213.1	8.3	6.5	0.1	298.15	
R05625	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05626	-10.9	2.4	6.5	0.1	298.15	
R05627	-24.4	2.5	6.5	0.1	298.15	
R05629	4.4	10.6	6.5	0.1	298.15	
R05630	4.3	10.6	6.5	0.1	298.15	
R05631	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05632	-458.1	9.4	6.5	0.1	298.15	
R05633	-5.8	9.4	6.5	0.1	298.15	
R05634	-2.8	8.1	6.5	0.1	298.15	
R05635	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05636	-31.9	6.7	6.5	0.1	298.15	
R05637	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05639	17.7	15.1	6.5	0.1	298.15	
R05640	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05641	64.7	2.5	6.5	0.1	298.15	
R05642	71.9	8.9	6.5	0.1	298.15	
R05643	-32.6	2.2	6.5	0.1	298.15	
R05644	-11.8	6.5	6.5	0.1	298.15	
R05645	1.4	4.5	6.5	0.1	298.15	
R05646	-6.7	2.7	6.5	0.1	298.15	
R05647	-10.5	2.4	6.5	0.1	298.15	
R05648	9.9	4.1	6.5	0.1	298.15	
R05649	-31.2	2.2	6.5	0.1	298.15	
R05650	-367.9	12.0	6.5	0.1	298.15	
R05651	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05652	0.0	3.8	6.5	0.1	298.15	
R05653	-399.8	33.7	6.5	0.1	298.15	
R05654	-371.8	35.3	6.5	0.1	298.15	
R05655	-444.2	7.0	6.5	0.1	298.15	
R05656	-72.4	34.2	6.5	0.1	298.15	
R05657	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05658	17.7	31.1	6.5	0.1	298.15	
R05659	-45.3	4.0	6.5	0.1	298.15	
R05661	-12.3	2.4	6.5	0.1	298.15	
R05662	-11.9	8.2	6.5	0.1	298.15	
R05663	-30.3	2.2	6.5	0.1	298.15	
R05664	-30.3	2.2	6.5	0.1	298.15	
R05665	-399.8	13.6	6.5	0.1	298.15	
R05666	-203.2	3.6	6.5	0.1	298.15	
R05668	8.2	7.9	6.5	0.1	298.15	
R05669	-199.1	4.9	6.5	0.1	298.15	
R05670	276.6	4.2	6.5	0.1	298.15	
R05671	113.0	8.4	6.5	0.1	298.15	
R05672	-19.8	3.4	6.5	0.1	298.15	
R05673	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05674	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05675	881.6	2.1	6.5	0.1	298.15	
R05676	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05677	-9.3	3.5	6.5	0.1	298.15	
R05678	23.5	1.9	6.5	0.1	298.15	
R05679	21.9	2.9	6.5	0.1	298.15	
R05680	22.9	2.9	6.5	0.1	298.15	
R05681	22.8	1.9	6.5	0.1	298.15	
R05682	10.2	3.1	6.5	0.1	298.15	
R05683	23.5	1.9	6.5	0.1	298.15	
R05684	24.5	2.0	6.5	0.1	298.15	
R05685	26.0	2.0	6.5	0.1	298.15	
R05686	27.0	2.0	6.5	0.1	298.15	
R05687	22.5	11.5	6.5	0.1	298.15	
R05688	26.1	2.4	6.5	0.1	298.15	
R05689	23.5	1.9	6.5	0.1	298.15	
R05690	23.5	1.9	6.5	0.1	298.15	
R05691	10.2	3.1	6.5	0.1	298.15	
R05692	10.2	3.1	6.5	0.1	298.15	
R05693	23.5	1.9	6.5	0.1	298.15	
R05694	24.5	2.0	6.5	0.1	298.15	
R05695	-284.1	17.5	6.5	0.1	298.15	
R05696	-116.6	10.2	6.5	0.1	298.15	
R05697	-167.6	8.5	6.5	0.1	298.15	
R05698	-120.2	8.8	6.5	0.1	298.15	
R05699	-31.1	2.2	6.5	0.1	298.15	
R05700	-25.0	8.8	6.5	0.1	298.15	
R05701	-24.0	8.9	6.5	0.1	298.15	
R05702	63.2	3.5	6.5	0.1	298.15	
R05703	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05704	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05705	24.5	5.9	6.5	0.1	298.15	
R05706	25.5	5.9	6.5	0.1	298.15	
R05707	-4.8	11.1	6.5	0.1	298.15	
R05708	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05711	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05712	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05713	39.3	8.6	6.5	0.1	298.15	
R05714	21.2	6.0	6.5	0.1	298.15	
R05715	20.9	4.0	6.5	0.1	298.15	
R05716	21.9	4.0	6.5	0.1	298.15	
R05717	23.0	7.6	6.5	0.1	298.15	
R05718	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05719	-324.1	15.7	6.5	0.1	298.15	
R05720	-364.7	15.1	6.5	0.1	298.15	
R05721	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05722	-449.1	9.2	6.5	0.1	298.15	
R05723	-505.7	9.8	6.5	0.1	298.15	
R05724	-485.7	20.1	6.5	0.1	298.15	
R05725	-486.7	20.1	6.5	0.1	298.15	
R05727	-413.6	6.5	6.5	0.1	298.15	
R05728	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05729	-421.9	8.8	6.5	0.1	298.15	
R05730	-421.9	8.8	6.5	0.1	298.15	
R05731	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05732	-445.2	7.0	6.5	0.1	298.15	
R05733	-439.7	6.7	6.5	0.1	298.15	
R05734	-497.0	6.2	6.5	0.1	298.15	
R05735	-25.8	8.2	6.5	0.1	298.15	
R05736	-399.1	6.1	6.5	0.1	298.15	
R05737	-440.7	6.7	6.5	0.1	298.15	
R05738	-498.0	6.2	6.5	0.1	298.15	
R05739	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05740	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05741	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05742	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05743	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05744	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05745	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05746	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05747	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05748	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05749	-48.6	18.5	6.5	0.1	298.15	
R05750	-48.6	18.5	6.5	0.1	298.15	
R05751	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05752	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05753	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05754	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05755	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05756	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05757	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05758	-26.7	4.3	6.5	0.1	298.15	
R05759	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05760	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05761	10.4	7.2	6.5	0.1	298.15	
R05762	10.4	7.2	6.5	0.1	298.15	
R05763	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05764	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05765	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05766	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05767	7.6	3.4	6.5	0.1	298.15	
R05768	-11.9	8.1	6.5	0.1	298.15	
R05769	-61.9	5.3	6.5	0.1	298.15	
R05771	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05772	-0.7	2.9	6.5	0.1	298.15	
R05773	-0.3	15.0	6.5	0.1	298.15	
R05774	-14.2	6.1	6.5	0.1	298.15	
R05775	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05776	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05777	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05778	-502.7	12.1	6.5	0.1	298.15	
R05779	-24.1	2.5	6.5	0.1	298.15	
R05780	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05781	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05782	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05783	-12.4	4.4	6.5	0.1	298.15	
R05784	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05788	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05789	-15.2	2.6	6.5	0.1	298.15	
R05790	-12.8	2.4	6.5	0.1	298.15	
R05791	-15.0	2.4	6.5	0.1	298.15	
R05792	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05793	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05794	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05795	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05798	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05799	-0.9	2.5	6.5	0.1	298.15	
R05800	-16.6	2.7	6.5	0.1	298.15	
R05801	-21.6	2.7	6.5	0.1	298.15	
R05802	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05803	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05804	-11.0	0.9	6.5	0.1	298.15	
R05805	-8.3	1.4	6.5	0.1	298.15	
R05806	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05807	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05808	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05809	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05810	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05811	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05812	38.3	14.9	6.5	0.1	298.15	
R05813	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05814	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05815	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05817	24.4	9.9	6.5	0.1	298.15	
R05818	31.6	8.2	6.5	0.1	298.15	
R05819	30.8	8.6	6.5	0.1	298.15	
R05820	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05821	-476.1	8.7	6.5	0.1	298.15	
R05822	-528.2	6.7	6.5	0.1	298.15	
R05823	36.7	7.2	6.5	0.1	298.15	
R05824	-78.8	6.6	6.5	0.1	298.15	
R05825	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05826	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05827	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05828	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05829	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05830	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05831	22.6	2.7	6.5	0.1	298.15	
R05832	-412.3	6.4	6.5	0.1	298.15	
R05833	-357.3	29.5	6.5	0.1	298.15	
R05834	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05835	-2.5	4.3	6.5	0.1	298.15	
R05836	37.8	6.9	6.5	0.1	298.15	
R05837	2.1	6.2	6.5	0.1	298.15	
R05838	-229.3	8.4	6.5	0.1	298.15	
R05839	0.7	7.2	6.5	0.1	298.15	
R05840	567.7	11.1	6.5	0.1	298.15	
R05841	-20.1	17.1	6.5	0.1	298.15	
R05842	18.0	7.7	6.5	0.1	298.15	
R05843	-354.1	12.5	6.5	0.1	298.15	
R05844	56.6	8.1	6.5	0.1	298.15	
R05845	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05846	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05847	-14.4	15.1	6.5	0.1	298.15	
R05848	-14.4	15.1	6.5	0.1	298.15	
R05849	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05850	-0.5	2.6	6.5	0.1	298.15	
R05852	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05853	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05854	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05855	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05856	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05857	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05858	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05859	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05860	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05861	-95.7	8.6	6.5	0.1	298.15	
R05862	-85.8	12.7	6.5	0.1	298.15	
R05863	-92.6	11.2	6.5	0.1	298.15	
R05864	-0.7	2.9	6.5	0.1	298.15	
R05865	-39.9	3.4	6.5	0.1	298.15	
R05866	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05867	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05868	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05869	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05870	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05871	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05872	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05873	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05874	-14.4	15.1	6.5	0.1	298.15	
R05875	20.9	5.9	6.5	0.1	298.15	
R05876	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05877	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05878	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05879	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05880	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05881	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05882	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05884	-65.4	6.4	6.5	0.1	298.15	
R05885	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05886	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05887	-26.8	42.8	6.5	0.1	298.15	
R05888	80.3	3.5	6.5	0.1	298.15	
R05889	-26.8	42.8	6.5	0.1	298.15	
R05890	80.3	3.5	6.5	0.1	298.15	
R05891	nan	nan	6.5	0.1	298.15	uncertainty is too high
R05892	428.8	21.1	6.5	0.1	298.15	
R05893	348.4	19.9	6.5	0.1	298.15	
R05894	601.6	22.8	6.5	0.1	298.15	
R05895	113.5	18.4	6.5	0.1	298.15	
R05896	-203.1	3.6	6.5	0.1	298.15	
R05897	-167.8	3.9	6.5	0.1	298.15	
R05898	76.5	6.4	6.5	0.1	298.15	
R05899	-157.1	1.3	6.5	0.1	298.15	
R05900	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06046	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06047	-9.7	4.3	6.5	0.1	298.15	
R06048	-61.9	5.3	6.5	0.1	298.15	
R06054	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06063	-128.7	21.6	6.5	0.1	298.15	
R06064	-128.7	21.6	6.5	0.1	298.15	
R06117	9.2	3.0	6.5	0.1	298.15	
R06119	-412.3	6.4	6.5	0.1	298.15	
R06120	-174.8	11.9	6.5	0.1	298.15	
R06124	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06126	26.5	3.6	6.5	0.1	298.15	
R06131	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06132	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06133	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06134	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06137	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06146	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06154	-78.5	10.6	6.5	0.1	298.15	
R06166	10.2	3.1	6.5	0.1	298.15	
R06171	-2.5	4.3	6.5	0.1	298.15	
R06180	32.0	4.6	6.5	0.1	298.15	
R06194	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06195	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06196	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06223	-159.8	9.2	6.5	0.1	298.15	
R06254	-675.5	43.9	6.5	0.1	298.15	
R06255	-678.0	43.9	6.5	0.1	298.15	
R06256	-6.3	3.3	6.5	0.1	298.15	
R06257	301.1	23.5	6.5	0.1	298.15	
R06265	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06266	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06267	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06268	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06269	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06270	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06271	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06272	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06282	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06284	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06286	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06287	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06288	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06291	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06292	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06293	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06294	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06295	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06296	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06297	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06298	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06299	-54.6	33.3	6.5	0.1	298.15	
R06300	-54.6	33.3	6.5	0.1	298.15	
R06301	-156.1	35.2	6.5	0.1	298.15	
R06302	-156.1	35.2	6.5	0.1	298.15	
R06303	-138.7	34.0	6.5	0.1	298.15	
R06304	-162.9	42.2	6.5	0.1	298.15	
R06305	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06306	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06307	5.3	4.4	6.5	0.1	298.15	
R06308	-412.3	6.4	6.5	0.1	298.15	
R06309	-412.3	6.4	6.5	0.1	298.15	
R06310	-0.3	15.1	6.5	0.1	298.15	
R06311	5.2	4.4	6.5	0.1	298.15	
R06312	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06313	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06314	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06315	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06316	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06317	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06318	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06319	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06320	358.5	11.5	6.5	0.1	298.15	
R06321	1565.0	30.4	6.5	0.1	298.15	
R06322	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06323	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06324	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06325	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06326	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06327	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06328	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06329	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06330	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06331	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06332	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06333	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06334	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06335	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06336	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06337	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06338	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06339	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06340	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06341	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06342	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06343	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06344	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06345	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06346	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06347	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06348	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06349	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06350	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06351	-399.1	6.1	6.5	0.1	298.15	
R06352	-157.1	1.3	6.5	0.1	298.15	
R06353	-157.1	1.3	6.5	0.1	298.15	
R06354	-440.7	6.7	6.5	0.1	298.15	
R06355	-35.3	1.7	6.5	0.1	298.15	
R06356	-35.3	1.7	6.5	0.1	298.15	
R06357	-31.3	2.2	6.5	0.1	298.15	
R06358	-255.9	1.6	6.5	0.1	298.15	
R06359	-255.9	1.6	6.5	0.1	298.15	
R06361	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06363	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06364	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06365	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06366	-31.3	2.2	6.5	0.1	298.15	
R06367	-166.1	15.4	6.5	0.1	298.15	
R06368	-171.7	15.4	6.5	0.1	298.15	
R06369	86.9	6.6	6.5	0.1	298.15	
R06370	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06371	-15.4	9.8	6.5	0.1	298.15	
R06372	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06373	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06374	-52.1	2.8	6.5	0.1	298.15	
R06375	-52.1	2.8	6.5	0.1	298.15	
R06376	9.2	3.0	6.5	0.1	298.15	
R06377	9.2	3.0	6.5	0.1	298.15	
R06378	9.2	3.0	6.5	0.1	298.15	
R06379	9.2	3.0	6.5	0.1	298.15	
R06380	0.0	0.0	6.5	0.1	298.15	
R06381	0.0	0.0	6.5	0.1	298.15	
R06382	9.2	3.0	6.5	0.1	298.15	
R06383	9.2	3.0	6.5	0.1	298.15	
R06384	9.2	3.0	6.5	0.1	298.15	
R06385	9.2	3.0	6.5	0.1	298.15	
R06386	-368.6	9.9	6.5	0.1	298.15	
R06387	-368.6	9.9	6.5	0.1	298.15	
R06388	-368.6	9.9	6.5	0.1	298.15	
R06389	-368.6	9.9	6.5	0.1	298.15	
R06390	-43.2	8.0	6.5	0.1	298.15	
R06391	-38.4	8.1	6.5	0.1	298.15	
R06392	-43.2	8.0	6.5	0.1	298.15	
R06393	-38.4	8.1	6.5	0.1	298.15	
R06394	-37.8	1.6	6.5	0.1	298.15	
R06395	-37.8	1.6	6.5	0.1	298.15	
R06396	-166.1	15.4	6.5	0.1	298.15	
R06397	-1702.2	15.3	6.5	0.1	298.15	
R06398	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06399	9.2	3.0	6.5	0.1	298.15	
R06400	-368.6	9.9	6.5	0.1	298.15	
R06401	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06402	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06403	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06404	-327.2	7.3	6.5	0.1	298.15	
R06405	-52.1	2.8	6.5	0.1	298.15	
R06406	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06407	-31.4	2.2	6.5	0.1	298.15	
R06408	-31.4	2.2	6.5	0.1	298.15	
R06409	-8.3	15.3	6.5	0.1	298.15	
R06410	-8.3	15.3	6.5	0.1	298.15	
R06411	3.2	3.7	6.5	0.1	298.15	
R06412	3.2	3.7	6.5	0.1	298.15	
R06413	22.1	3.6	6.5	0.1	298.15	
R06414	-25.5	7.1	6.5	0.1	298.15	
R06415	-22.1	15.3	6.5	0.1	298.15	
R06417	31.5	6.6	6.5	0.1	298.15	
R06418	-78.8	6.6	6.5	0.1	298.15	
R06419	14.1	6.5	6.5	0.1	298.15	
R06420	14.1	6.5	6.5	0.1	298.15	
R06421	1599.0	12.2	6.5	0.1	298.15	
R06422	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06423	25.9	4.7	6.5	0.1	298.15	
R06424	-12.3	12.0	6.5	0.1	298.15	
R06426	25.9	4.7	6.5	0.1	298.15	
R06427	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06428	-58.1	13.7	6.5	0.1	298.15	
R06429	-9.6	3.1	6.5	0.1	298.15	
R06430	-9.6	3.1	6.5	0.1	298.15	
R06432	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06433	0.0	0.0	6.5	0.1	298.15	
R06434	-10.2	3.1	6.5	0.1	298.15	
R06435	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06436	-10.2	3.1	6.5	0.1	298.15	
R06437	-12.3	12.0	6.5	0.1	298.15	
R06438	52.1	2.8	6.5	0.1	298.15	
R06439	nan	nan	6.5	0.1	298.15	uncertainty is too high
R06440	0.0	0.0	6.5	0.1	298.15	
R06441	52.7	2.8	6.5	0.1	298.15	
R06443	nan	nan	6.5	0.1	298.15	uncertainty is too high
